CMTE_ID,CAND_NAME,CAND_PTY_AFFILIATION,CMTE_NM,CMTE_PTY_AFFILIATION,NAME,CITY,STATE,ZIP_CODE,TRANSACTION_AMT,TRANSACTION_DT,PURPOSE,CATEGORY_DESC,ENTITY_TP
C00458679,"LUETKEMEYER, W BLAINE",REP,BLAINE FOR CONGRESS,REP,"APPLETON, SETH",WASHINGTON,DC,20002,346.2,2015-05-29,EXPENSE REIMBURSEMENT:  SEE BELOW,,IND
C00104752,"HATCH, ORRIN G",REP,HATCH ELECTION COMMITTEE INC,REP,FIRST BANKCARD,OMAHA,NE,681032818,2822.78,2015-04-28,CREDIT CARD PAYMENT-SEE MEMOS,,
C00578757,"GRAHAM, LINDSEY O",REP,LINDSEY GRAHAM 2016,,GETAROOM.COM,DALLAS,TX,75234,224.65,2015-06-08,TRAVEL,,ORG
C00420935,"MCCARTHY, KEVIN",REP,KEVIN MCCARTHY FOR CONGRESS,REP,MARRIOTT WATERFRONT,BALTIMORE,MD,212024339,489,2015-03-23,LODGING,Travel Expenses,ORG
C00458000,,,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,,LACEY CONNELLY,HURRICANE,WV,25526,150,2015-01-15,RENT STIPEND,,ORG
C00456335,,,PHYSICIANS MUTUAL PAC,,"ZENG, ELLEN W",WASHINGTON,DC,20002,2436.64,2015-05-15,SALARY,,IND
C00475103,"FITZPATRICK, MICHAEL G.",REP,FITZPATRICK FOR CONGRESS,REP,CAMPAIGN FINANCIAL SERVICES,BETHESDA,MD,208240844,125,2015-05-14,GENERAL OFFICE SUPPLIES,Administrative/Salary/Overhead Expenses,ORG
C00576140,"ATKINSON, JACQUIE",REP,JACQUIE ATKINSON FOR CONGRESS,REP,"THE RIGHT COMPANIES, INC.",SAN DIEGO,CA,92198,1781.17,2015-03-25,WEBSITE DESIGN,Administrative/Salary/Overhead Expenses,ORG
C00505552,"HEITKAMP, HEIDI",DEM,HEIDI FOR SENATE,DEM,INTUIT MERCHANT SERVICES,MOUNTAIN VIEW,CA,940431126,19.95,2015-01-02,MERCHANT FEES,,
C00512426,"MALONEY, SEAN PATRICK",DEM,SEAN PATRICK MALONEY FOR CONGRESS,DEM,"MORRIN, CHRISTOPHER B",BEACON,NY,125083069,256.05,2015-04-23,REIMBURSEMENT(VENDORS THAT AGGREGATE OVER $200 LISTED BELOW),,IND
C00476317,"BOOZMAN, JOHN",REP,BOOZMAN FOR ARKANSAS,REP,CMDI,TYSON CORNER,VA,22182,61.75,2015-05-14,CREDIT CARD PROCESSING FEE,Administrative/Salary/Overhead Expenses,
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"STEYER, TOM",REDWOOD CITY,CA,940655157,4250,2015-06-30,EVENT STAFF,,IND
C00577619,,,FRIENDS OF PAM GALLOWAY,REP,BRAND INNOVATION GROUP,FORT WAYNE,IN,46809,2872.03,2015-06-13,ADVERTISING- DIGITAL ADVERTISING CAMPAIGN,Advertising Expenses,ORG
C00551572,"JOLLY, DAVID W.",REP,FRIENDS OF DAVID JOLLY,REP,UBER,SAN FRANCISCO,CA,94105,15,2015-02-27,TRANSPORTATION,,ORG
C00383828,"CONAWAY, MICHAEL HONORABLE",REP,CONAWAY FOR CONGRESS,REP,UNCLE JULIO'S CATERING,IRVING,TX,750615850,3608.65,2015-04-15,CAMPAIGN EVENT MEALS,Solicitation and Fundraising Expenses,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,AMTRAK,WASHINGTON,DC,20002,149,2015-05-11,TRAVEL,Travel Expenses,ORG
C00572339,"O'CONNOR, SHAWN PATRICK",DEM,SHAWN FOR NEW HAMPSHIRE,DEM,DELTA AIRLINES,ATLANTA,GA,303202559,193.6,2015-03-18,AIRFARE - FUNDRAISING,Travel Expenses,ORG
C00461046,"TOOMEY, PATRICK JOSEPH",REP,FRIENDS OF PAT TOOMEY,REP,COLD SPARK MEDIA,MECHANICSBURG,PA,170555686,10623.75,2015-06-11,STRATEGIC CONSULTING/RENT/MEDIA PRODUCTI,,
C00571919,"HARRIS, KAMALA D",DEM,KAMALA HARRIS FOR SENATE,DEM,"BERTOLINA & BARNATO, INC.",SACRAMENTO,CA,958143940,6500,2015-06-10,CAMPAIGN CONSULTING,Administrative/Salary/Overhead Expenses,
C00418293,"JOHNSON, HENRY C 'HANK'",DEM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,DEM,"JOHNSON, RANDI",LITHONIA,GA,300382279,35,2015-05-27,COURIER,,IND
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"JAJE, ADELE",WARREN,MI,480921919,75,2015-02-05,VOUCHER PRIZE PAYOUTS,,IND
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,VERIZON,BALTIMORE,MD,21265,7158.7,2015-01-14,CELLULAR / MOBILE,,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,TRAVELOCITY.COM,SUGAR NOTCH,PA,18706,558.58,2015-01-08,TRAVEL,,ORG
C00574251,"WALKER, SCOTT",NNE,DRAFT SCOTT WALKER VIRGINIA,,SIGN DEPOT,ORLANDO,FL,32803,270,2015-03-21,SIGNS,,ORG
C00573121,"LARCHUK, STEVEN B",DEM,LARCHUK FOR A BETTER CONGRESS INC,DEM,INTERNAL REVENUE SERVICE,,,,64.94,2015-06-26,TAXES FOR PAYROLL ENDING 6/26/15,,ORG
C00557504,"ALLEN-REESE, POGO MOCHELLO",REP,REESE PIERLUISI,REP,"ALLEN-REESE, POGO M",SAN ANTONIO,TX,78283,1166.97,2015-04-30,,,IND
C00187450,,,REPUBLICAN PARTY OF LOUISIANA,REP,VETERANS SHELL,METAIRIE,LA,70002,34.77,2015-01-16,VILLERE REIMBURSEMENT:TRAVEL FUEL,,ORG
C00532465,"ROUNDS, MIKE",REP,ROUNDS FOR SENATE,REP,THE LIAISON HOTEL,WASHINGTON,DC,200012001,31.4,2015-03-04,MEALS - JK - 2,,
C00551572,"JOLLY, DAVID W.",REP,FRIENDS OF DAVID JOLLY,REP,SALT ROCK GRILL,INDIAN SHORES,FL,33785,391,2015-03-31,FOOD & BEVERAGE,,ORG
C00365593,"MILLER, CANDICE S.",REP,CANDICE MILLER FOR CONGRESS,REP,VERIZON WIRELESS,WASHINGTON,DC,200024225,184.97,2015-05-06,CELLULAR PHONE SERVICE,Administrative/Salary/Overhead Expenses,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"RIDDER, JENNIFER",WASHINGTON,DC,20003,3721.53,2015-02-25,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00440032,,,PROMOTING OUR REPUBLICAN TEAM PAC,,"NK BAUR & ASSOCIATES, INC.",DUBLIN,OH,430178914,1000,2015-03-31,COMPLIANCE CONSULTING,Administrative/Salary/Overhead Expenses,ORG
C00494583,"YOHO, THEODORE SCOTT",REP,TED YOHO FOR CONGRESS,REP,"JACKSON, LAURA",TRENTON,FL,32693,367.5,2015-03-11,SALARY,Administrative/Salary/Overhead Expenses,IND
C00279851,"THOMPSON, BENNIE G.",DEM,FRIENDS OF BENNIE THOMPSON,DEM,"ROBINSON, VICKIE",EDWARDS,MS,39066,250,2015-01-09,SALARY,,IND
C00479063,"KEATING, WILLIAM RICHARD",DEM,THE BILL KEATING COMMITTEE,DEM,VOTESANE PAC,ALEXANDRIA,VA,223010713,325,2015-06-18,PROCESSING FEES,Administrative/Salary/Overhead Expenses,PAC
C00473827,"LEE, MIKE",REP,FRIENDS OF MIKE LEE INC,REP,MAILCHIMP.COM,ATLANTA,GA,30308,350,2015-02-04,WEB SERVICE,,
C00195065,"BARTON, JOE LINUS",REP,THE CONGRESSMAN JOE BARTON COMMITTEE,REP,"FLYING GORILLA STUDIO, LLC",GRAND PRAIRIE,TX,75054,725,2015-03-11,INVITATIONS FOR FUNDRAISER,Solicitation and Fundraising Expenses,ORG
C00140715,"HOYER, STENY HAMILTON",DEM,HOYER FOR CONGRESS,DEM,CATO TRAVEL,WASHINGTON,DC,205150001,30,2015-03-06,TRAVEL AGENT FEE,,ORG
C00193342,"MCCONNELL, MITCH",REP,MCCONNELL SENATE COMMITTEE,REP,HOUSTONIAN HOTEL,HOUSTON,TX,770247703,345.26,2015-05-03,TRAVEL,,
C00554261,"COMSTOCK, BARBARA J HONORABLE",REP,COMSTOCK FOR CONGRESS,REP,KEY & ASSOCIATES,RESTON,VA,20190,10000,2015-01-26,FUNDRAISING COMMISSION,Solicitation and Fundraising Expenses,ORG
C00326629,"KLINE, JOHN PAUL JR",REP,KLINE FOR CONGRESS,REP,ORIGINAL PANCAKE HOUSE,BLOOMINGTON,MN,55435,344.76,2015-04-15,FOOD AND BEVERAGE,Solicitation and Fundraising Expenses,ORG
C00501643,"ROUZER, DAVID CHESTON MR.",REP,DAVID ROUZER FOR CONGRESS,REP,"LAMBETH, CHAUNCEY E",WILMINGTON,NC,28412,2707.25,2015-01-01,SALARY,Administrative/Salary/Overhead Expenses,IND
C00394593,"VITTER, DAVID B",REP,DAVID VITTER FOR US SENATE,REP,RESTAURANT ASSOCIATES,CHICAGO,IL,606930001,75,2015-05-04,FOOD & BEVERAGE,,
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,AMERICAN EXPRESS,NEWARK,NJ,071011270,9,2015-05-23,PROCESSING FEE,,ORG
C00574293,"PIRKLE, GREGORY D.",REP,PIRKLE FOR CONGRESS,REP,SPRINT PRINT,TUPELO,MS,38804,274.67,2015-05-18,PRINTING & DESIGN SERVICES,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,TW TELECOM,DENVER,CO,802172567,1829.69,2015-02-13,TELEPHONES,Administrative/Salary/Overhead Expenses,ORG
C00420760,"HIRONO, MAZIE MRS",DEM,FRIENDS OF MAZIE HIRONO,DEM,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,139.1,2015-01-25,CREDIT CARD PROCESSING FEES,,
C00482307,"WOODALL, ROB REP.",REP,ROB WOODALL FOR CONGRESS,REP,METROPCS,RICHARDSON,TX,750824304,202,2015-01-30,TELEPHONE SERVICE,,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"VOGEL, TARYN",NEW YORK,NY,101855256,5331.43,2015-04-30,PAYROLL,,IND
C00579458,"BUSH, JEB",REP,"JEB 2016, INC.",REP,UBER,SAN FRANCISCO,CA,94103,19.4,2015-06-23,TAXI FARE,,ORG
C00578757,"GRAHAM, LINDSEY O",REP,LINDSEY GRAHAM 2016,,GOGO INFLIGHT,CHICAGO,IL,60606,9.95,2015-06-08,WEB SERVICE,,ORG
C00394866,"BOUSTANY, CHARLES W. DR. JR.",REP,"CHARLES BOUSTANY JR. MD FOR CONGRESS, INC.",REP,VERIZON WIRELESS,DALLAS,TX,75266,50,2015-04-17,CELLULAR PHONE SERVICE,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,"LOPACH, THOMAS K",WASHINGTON,DC,20002,5933.15,2015-01-30,SALARY,,IND
C00387464,,,ALAMO PAC,,ARISTEIA GROUP,ALEXANDRIA,VA,223141316,6604.12,2015-05-27,FUNDRAISING CONSULTING,,ORG
C00075820,,,NRCC,REP,WALL STREET JOURNAL,CHICOPEE,MA,01020,26.43,2015-05-04,SUBSCRIPTIONS,,ORG
C00575449,"PAUL, RAND",REP,"RAND PAUL FOR PRESIDENT, INC.",REP,PAYPAL,SAN JOSE,CA,95131,742.17,2015-06-26,CC TRANSACTION FEES,,ORG
C00526392,"LUCAS, FRANK D.",REP,BARRASSO-LUCAS COMMITTEE,,PROF RODEO COWBOYS ASSOCIATION,COLORADO SPRINGS,CO,80919,4268.64,2015-01-16,EVENT EXPENSE: CATERING,,ORG
C00413914,"GILLIBRAND, KIRSTEN ELIZABETH",DEM,GILLIBRAND FOR SENATE,DEM,"CAPLIN, GLEN",BROOKLYN,NY,11205,230.87,2015-01-16,SALARY,Administrative/Salary/Overhead Expenses,IND
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BANK OF AMERICA,PHOENIX,AZ,850723155,932.55,2015-05-21,GENERIC CMTE. EVENTS/MEETINGS,,ORG
C00508804,"SINEMA, KYRSTEN",DEM,KYRSTEN SINEMA FOR CONGRESS,DEM,SOUTHWEST AIRLINES,DALLAS,TX,75235,12.5,2015-06-19,AIRFARE,,ORG
C00341396,,,MOVEON.ORG POLITICAL ACTION,,"COSENTINO, JAYNE",CANAAN,CT,06018,720,2015-01-12,PROGRAM DEVELOPMENT CONSULTANT,,IND
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"AGUILAR, LAURA NOELLE",NEW YORK,NY,101855256,1268.84,2015-06-15,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,POND5.COM,NEW YORK,NY,10003,704.93,2015-03-18,INTERNET,,ORG
C00579102,"KOZELL, RICHARD STEVEN III",REP,RICK KOZELL FOR CONGRESS,REP,TARGETED VICTORY,ALEXANDRIA,VA,223141547,64.8,2015-06-20,CC TRANSACTION FEES,,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,"JENKINS, CALYNN",ARLINGTON,VA,22202,1213.45,2015-05-29,SALARIES,,IND
C00311043,"BRADY, KEVIN",REP,BRADY FOR CONGRESS,REP,HOUSTON CHRONICLE,HOUSTON,TX,770022904,30.2,2015-04-01,REFERENCE - SUBSCRIPTION,Administrative/Salary/Overhead Expenses,ORG
C00506048,"RICE, TOM",REP,TOM RICE FOR CONGRESS,REP,U.S. POSTAL SERVICE,MYRTLE BEACH,SC,295773978,5.75,2015-03-30,POSTAGE,,ORG
C00430991,"MEEKS, GREGORY W.",DEM,FRIENDS FOR GREGORY MEEKS,DEM,HILTON HOTELS,MC LEAN,VA,22102,96.93,2015-05-06,LODGING,,ORG
C00460063,"LONG, BILLY MR.",REP,BILLY LONG FOR CONGRESS,REP,FLAME,SPRINGFIELD,MO,658062118,30.38,2015-01-23,MEAL,Campaign Event Expenses,ORG
C00458398,"BENNET, MICHAEL F",DEM,BENNET FOR COLORADO,DEM,CHARLIE PALMER STEAKHOUSE,WASHINGTON,DC,200012133,250,2015-06-12,CATERING,,
C00193433,,,EMILY'S LIST,,AMERICAN EXPRESS,FT LAUDERDALE,FL,33336,98.24,2015-03-23,OFFICE SUPPLIES EXPENSES,,ORG
C00573428,"WHITWELL, ROBERT QUENTIN JR",REP,WHITWELL FOR CONGRESS,REP,MEADOWBROOK STRATEGIES,,,,10000,2015-04-08,YARD SIGNS,Administrative/Salary/Overhead Expenses,ORG
C00385773,"WASSERMAN SCHULTZ, DEBBIE",DEM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,DEM,CARD SERVICE INTERNATIONAL INC.,HOUSTON,TX,770603520,0.02,2015-02-06,CREDIT CARD PROCESSING FEE,,ORG
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"CABALAR, FELY",MADISON HEIGHTS,MI,480713064,75,2015-04-09,VOUCHER PRIZE PAYOUTS,,IND
C00412304,"TESTER, JON",DEM,MONTANANS FOR TESTER,DEM,CYBERSOURCE,MOUNTAIN VIEW,CA,940431307,40.95,2015-05-21,CREDIT CARD PROCESSING FEE,,
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,GIANT,LANDOVER,MD,20785,0.16,2015-05-29,OFFICE SUPPLIES (SEE AMERICAN EXPRESS),,ORG
C00476853,"NOEM, KRISTI LYNN",REP,KRISTI FOR CONGRESS,REP,BROGHAMER CONSULTING LLC,NEWPORT,KY,410712006,3022.48,2015-06-05,COMPLIANCE CONSULTING,Administrative/Salary/Overhead Expenses,ORG
C00437277,"MERKLEY, JEFFREY ALAN",DEM,JEFF MERKLEY FOR OREGON,DEM,FRAME OF MINE,WASHINGTON,DC,200032834,287.36,2015-01-16,FRAMING,,
C00445452,"CONNOLLY, GERALD EDWARD",DEM,CONNOLLY FOR CONGRESS,DEM,PARKMOBILE USA,ATLANTA,GA,30339,21.7,2015-04-03,PARKING,,ORG
C00073791,,,DOLLARS FOR DEMOCRATS,DEM,STREAMLINE PAYMENTS,LOUISVILLE,KY,40243,526.75,2015-01-05,MERCHANT BANKCARD FEES,,ORG
C00484402,,,COUNTRY ROADS PAC,,"THE GOLD STANDARD, LLC",WASHINGTON,DC,200025839,54.05,2015-05-04,POSTAGE,,ORG
C00393652,"DONNELLY, JOSEPH S",DEM,DONNELLY FOR INDIANA,DEM,"DONNELLY, JOSEPH S",GRANGER,IN,465306626,65.1,2015-06-25,TRAVEL REIMBURSEMENT,,IND
C00553164,"ALAMEEL, DAVID M",DEM,DAVID M ALAMEEL FOR UNITED STATES SENATE,DEM,HOMEWOOD SUITES - DALLAS,DALLAS,TX,752023113,155.69,2015-03-23,LODGING,,
C00521286,,,PIPE TRADES DISTRICT COUNCIL NO. 36 FEDERAL PAC,,"EICHMAN, J. RICHARD",SACRAMENTO,CA,95814,250,2015-01-28,ACCOUNTING SERVICES,Administrative/Salary/Overhead Expenses,ORG
C00550145,"RITCHIE, JASON",DEM,RITCHIE FOR CONGRESS,DEM,PROJECT ACCOUNTING SERVICES,SEATTLE,WA,981011229,189.5,2015-05-27,ACCOUNTING/COMPLIANCE,Administrative/Salary/Overhead Expenses,ORG
C00502575,"RUIZ, RAUL DR.",DEM,DR. RAUL RUIZ FOR CONGRESS,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,021385106,288.77,2015-03-06,CREDIT CARD PROCESSING FEE,,ORG
C00320754,"CHRISTENSEN, DONNA M",DEM,DONNA CHRISTENSEN CAMPAIGN,DEM,"BURGESS, COLETTE",CHRISTIANSTED,VI,00821,490,2015-02-13,TREASURER SERVICES,,IND
C00460063,"LONG, BILLY MR.",REP,BILLY LONG FOR CONGRESS,REP,THE ARGONAUT,WASHINGTON,DC,200025034,149.93,2015-02-28,MEAL,Campaign Event Expenses,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,SMITH & KELLER INC,NEW YORK,NY,10003,14840,2015-05-08,STAFFING SERVICES,,ORG
C00388934,,,FUND FOR AMERICAS FUTURE,,UNITED STATES TREASURY,OGDEN,UT,842010001,380.85,2015-06-15,FEDERAL PAYROLL TAXES,Administrative/Salary/Overhead Expenses,ORG
C00476374,"COATS, DANIEL R",REP,DAN COATS FOR INDIANA,REP,VERIZON WIRELESS,LEHIGH VALLEY,PA,180025505,143.43,2015-05-06,TELEPHONE EXPENSE - PNC BANK 5/6,,
C00358952,"ISRAEL, STEVE J.",DEM,STEVE ISRAEL FOR CONGRESS COMMITTEE,DEM,AMERICAN EXPRESS,NEWARK,NJ,071011270,1323.89,2015-04-06,MERCHANT SERVICE FEES,,ORG
C00224717,,,PHILIP A. HART DEMOCRATIC CLUB,DEM,"ALIOTTA, TONI",STERLING HEIGHTS,MI,48312,250,2015-04-10,BINGO PRIZE,,IND
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,SOUTHWEST AIRLINES,DALLAS,TX,75235,-258,2015-06-01,TRAVEL,Travel Expenses,ORG
C00394957,"SCALISE, STEVE MR.",REP,SCALISE FOR CONGRESS,REP,HARRIS TEETER INC.,MATTHEWS,NC,28106,295.29,2015-05-26,MEETING EXPENSE - FOOD/BEVERAGE,,ORG
C00397505,"MOORE, GWEN S",DEM,MOORE FOR CONGRESS,DEM,"MOORE, BRENDA",WASHINGTON,DC,200031813,60,2015-04-29,PETTY CASH,,IND
C00577981,"HUCKABEE, MIKE",REP,"HUCKABEE FOR PRESIDENT, INC.",REP,BROADWAY 10 BAR & CHOPHOUSE,OKLAHOMA CITY,OK,73103,458.36,2015-06-18,MEALS,,ORG
C00495952,"SCHNEIDER, BRADLEY SCOTT",DEM,SCHNEIDER FOR CONGRESS,DEM,"SCHNEIDER, BRADLEY S",DEERFIELD,IL,600155075,548.46,2015-04-12,EXPENSE REIMBURSEMENT,,CAN
C00494203,"ESTY, ELIZABETH",DEM,FRIENDS OF ELIZABETH ESTY,DEM,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,6.64,2015-04-26,CREDIT CARD PROCESSING FEES,,ORG
C00446906,"SCHRADER, KURT",DEM,KURT SCHRADER FOR CONGRESS,DEM,IRS/OR DEPT OF REVENUE/TAXES,SALEM,OR,97301,141,2015-04-23,PAYROLL TAXES - TRIMET Q1 2015,Administrative/Salary/Overhead Expenses,ORG
C00346353,,,OLDCASTLE MATERIALS INC. PAC,,WELLS FARGO BANK,WASHINGTON,DC,20001,2,2015-06-30,BANK FEES,,ORG
C00144766,,,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,,SUN TRUST BANK,WASHINGTON,DC,200052134,196.92,2015-05-31,BANK FEES: 5/1/15-5/31/15,,ORG
C00139659,,,JOINT ACTION COMMITTEE FOR POLITICAL AFFAIRS,,"ADOBE SYSTEMS, INC",SAN JOSE,CA,951102704,31.86,2015-01-12,SOFTWARE FEE,,ORG
C00411587,"CARDIN, BENJAMIN L",DEM,"BEN CARDIN FOR SENATE, INC.",,AMTRAK,WASHINGTON,DC,200024285,65.45,2015-05-15,TRAVEL,,
C00564658,,,BLESSINGS OF LIBERTY PAC - BOL PAC,,"CAMPAIGN COMPLIANCE GROUP, INC.",IRINVE,CA,92618,1000,2015-06-30,FINANCIAL ANALYST,Administrative/Salary/Overhead Expenses,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,"NGUYEN, ANDREW Q",WASHINGTON,DC,20003,3961.38,2015-05-29,PAYROLL,,IND
C00005926,,,ILLINOIS REPUBLICAN PARTY,REP,TRANSAXT,GRAND RAPIDS,MI,49503,1947.84,2015-06-04,MERCHANT FEES,,ORG
C00434563,"HEINRICH, MARTIN TREVOR",DEM,MARTIN HEINRICH FOR SENATE,DEM,VERIZON WIRELESS,NEW YORK,NY,10007,166.4,2015-04-01,CELL PHONE,Administrative/Salary/Overhead Expenses,
C00213512,"PELOSI, NANCY",DEM,NANCY PELOSI FOR CONGRESS,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,02138,1860.12,2015-06-28,MERCHANT SERVICE FEES,,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,PC CONNETION,PITTSBURGH,PA,15250,3023.45,2015-05-29,COMPUTER SUPPLIES,,ORG
C00283051,"MICA, JOHN L. MR.",REP,MICA FOR CONGRESS,REP,PUBLIX SUPER MARKET,CASSELBERRY,FL,32707,85.7,2015-04-23,FOOD AND REFRESHMENTS FOR EVENT,Campaign Event Expenses,ORG
C00573519,"CARSON, BENJAMIN S SR MD",REP,CARSON AMERICA,REP,EMBASSY SUITES,ALEXANDRIA,VA,22314,1327.64,2015-03-16,TRAVEL,,ORG
C00410761,"CASTOR, KATHY",DEM,CASTOR FOR CONGRESS,DEM,ADP,TAMPA,FL,33609,59.5,2015-06-19,PAYROLL PROCESSING,,ORG
C00330894,"RYAN, PAUL D.",REP,"RYAN FOR CONGRESS, INC.",REP,FUSION - NBS - BROAD VOX,CLEVELAND,OH,441151831,49.21,2015-04-10,OFFICE PHONE LINES,Administrative/Salary/Overhead Expenses,ORG
C00148999,"DURBIN, RICHARD J",DEM,FRIENDS OF DICK DURBIN,DEM,ACT BLUE TECHNICAL SERVICES,CAMBRIDGE,MA,021385106,34.14,2015-01-03,CREDIT CARD PROCESSING FEE,,
C00579458,"BUSH, JEB",REP,"JEB 2016, INC.",REP,"SMITH, JOSEPH",ALEXANDRIA,VA,22301,51.5,2015-06-26,PER DIEM,,IND
C00497818,"WENSTRUP, BRAD DR.",REP,WENSTRUP FOR CONGRESS,REP,PIKE COUNTY LINCOLN DAY DINNER,PIKETON,OH,45661,250,2015-03-11,PROGRAM EXPENSE,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,"WEINER, ALISSA",WASHINGTON,DC,20002,120,2015-04-12,TRAVEL PER DIEM,,IND
C00492785,"CRUZ, RAFAEL EDWARD TED",REP,TED CRUZ FOR SENATE,REP,UBER TECHNOLOGIES,SAN FRANCISCO,CA,94105,17,2015-05-01,TRAVEL,,
C00193433,,,EMILY'S LIST,,"KEMPTER, VICTORIA",WASHINGTON,DC,20016,1347.68,2015-03-31,SALARIES,,IND
C00435636,"PIERLUISI, PEDRO",DEM,"COMITE PIERLUISI, INC.",DEM,"POPULAR DE PUERTO RICO, BANCO",SAN JUAN,PR,00936,49,2015-01-02,MERCHANT ACCOUNT FEE,Administrative/Salary/Overhead Expenses,IND
C00493825,"MURPHY, PATRICK E",DEM,FRIENDS OF PATRICK MURPHY,DEM,UBER TECHNOLOGIES,SAN FRANCISCO,CA,941051611,53.29,2015-05-22,TRAVEL,,
C00326264,"SANCHEZ, LORETTA",DEM,COMMITTEE TO RE-ELECT LORETTA SANCHEZ,DEM,PAYCHEX INC,GLENDALE,CA,912033338,63.86,2015-02-12,PAYROLL SERVICE FEES,,ORG
C00042622,,,MASSACHUSETTS REPUBLICAN PARTY,REP,420 BOSTON TURNPIKE LLC,SHREWSBURY,MA,01545,1200,2015-02-27,RENT,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"RYAN, COURTNEY",WASHINGTON,DC,20003,170,2015-06-15,PER DIEM,,IND
C00458844,"RUBIO, MARCO",REP,MARCO RUBIO FOR PRESIDENT,REP,"PIRYX, INC.",SAN FRANCISCO,CA,94105,0.87,2015-01-14,MERCHANT FEES,,
C00467522,"HULTGREN, RANDY",REP,RANDY HULTGREN FOR CONGRESS,REP,ARISTOTLE INTERNATIONAL,WASHINGTON,DC,200031164,2250,2015-02-05,SOFTWARE,Administrative/Salary/Overhead Expenses,ORG
C00539890,"FEINSTEIN, DIANNE",DEM,FEINSTEIN FOR SENATE 2018,DEM,"FLANAGAN, FULKERSON & COMPANY",WASHINGTON,DC,200024693,1000,2015-01-26,FUNDRAISING CONSULTING,,
C00333427,"WALDEN, GREGORY P MR.",REP,WALDEN FOR CONGRESS,REP,CHASE CARD SERVICES,LOUISVILLE,KY,402901074,10601.46,2015-01-07,PRINTING/EMAIL SERVICE/OFFICE SUPPLIES/FUNDRAISING EXPENSE/CATERING/TRAVEL EXPENSE,Administrative/Salary/Overhead Expenses,ORG
C00555813,"RICE, KATHLEEN",DEM,KATHLEEN RICE FOR CONGRESS,DEM,"TUCKER GREEN CONSULTING, INC.",NEW YORK,NY,100042909,2467.99,2015-03-31,REIMBURSEMENT - FOOD & BEVERAGE,Solicitation and Fundraising Expenses,ORG
C00446625,,,LIBERTY PROJECT,,BARREL,WASHINGTON,DC,20003,1920,2015-04-30,"CATERING, FACILITY RENTAL",,ORG
C00458588,,,SARAH PAC,,CHAIN BRIDGE BANK,MCLEAN,VA,221010000,202.59,2015-06-11,BANK FEES,,ORG
C00401224,,,ACTBLUE,,"CHININIS, ALEXIS",SOMERVILLE,MA,02143,1780.71,2015-02-13,SALARY,,IND
C00466854,"FINCHER, STEVE MR.",REP,STEVE FINCHER FOR CONGRESS,REP,THEODORE COMAPNY,ALEXANDRIA,VA,22320,22.45,2015-01-29,PARKING REIMBURSEMENT,Solicitation and Fundraising Expenses,ORG
